ST_ID,LATITUDE,LONGITUDE,NAME,OSM_ID
20225.0,49.750253,28.894141,Сестринівка,338798230.0
20228.0,49.844784,29.026947,Чорнорудка,2893522673.0
20230.0,49.92453,29.212225,Брівки,2893522667.0
20233.0,50.024344,29.010822,Андрушівка,3815458757.0
20234.0,49.944307,29.459316,Попільня,2893522669.0
20237.0,49.754513,29.656109,Сквира,5329466421.0
20238.0,49.981157,29.731307,Кожанка,3376783981.0
20240.0,50.078975,29.93058,Фастів 1,959151683.0
20241.0,52.5514,85.1114,Чемровка,1444618437.0
20249.0,50.05189,29.94498,Фастів 2,959151684.0
20251.0,49.950133,30.042314,Устинівка,4954529375.0
20253.0,49.812248,30.110064,Біла Церква,620533961.0
20254.0,49.779678,30.185721,Роток,513800385.0
20258.0,49.738814,30.364189,Сухоліси,3345093738.0
20262.0,49.657682,30.650724,Ольшаниця,2716414701.0
20265.0,49.678066,30.911841,,
20268.0,49.564296,30.885616,Богуслав,3817153584.0
20269.0,49.840776,30.78505,Кагарлик,1908789598.0
20270.0,50.139843,30.752853,Трипілля-Дніпровське,7904708807.0
20275.0,50.041773,29.517292,Корнин,2870059090.0
20277.0,50.100365,29.384405,Скочище,2870059094.0
20280.0,50.137833,29.101139,Степок,2870059097.0
20283.0,50.202742,28.791149,Станишівка,2870059096.0
20285.0,50.01274,28.63636,Рея,2870121100.0
20287.0,50.107876,28.664252,Кодня,2870121091.0
20288.0,50.175947,28.706212,Пряжів,2870121096.0
20290.0,50.268455,28.698649,Житомир,8594603350.0
20298.0,50.316094,29.020633,Коростишів,3585664862.0
20299.0,50.455958,28.682704,,
20300.0,50.537433,28.667073,Топорище,606422353.0
20302.0,50.691268,28.623937,Нова Борова,2868414122.0
20305.0,50.862692,28.589648,,
20306.0,50.956602,28.593142,Коростень-Житомирський,2868414119.0
20308.0,50.957288,28.634877,Коростень,1408518014.0
20314.0,50.985137,28.613524,Коростень-Подільський,2868277304.0
20315.0,51.019826,28.641615,,
20316.0,51.073021,28.677565,,
20317.0,51.143161,28.714773,,
20318.0,51.143161,28.714773,,
20322.0,51.352653,29.282797,Рача,2868325626.0
20324.0,51.361106,29.43816,Вільча,2868325622.0
20328.0,49.9504439,36.2172234,Новожанове,395001265.0
20330.0,49.9674779,36.1615631,Залютіне,1799464842.0
20331.0,49.9762332,36.0780868,,
20333.0,49.8719593,36.0686674,,
20340.0,50.335389,36.194939,Козача Лопань,692847731.0
20341.0,49.4677975,34.8355757,Селещина,3395594104.0
20345.0,49.4554214,35.1273423,,
20347.0,49.3608222,35.2240442,Ланна,3395614643.0
20353.0,49.3605316,35.445541,Красноград,433779035.0
20358.0,49.4865776,35.5964858,Берестовеньки,1134313846.0
20361.0,49.592296,35.716211,Власiвка,3397859287.0
20365.0,49.675989,35.853291,Кварцовий,1128890175.0
20366.0,49.7079159,35.8789796,Водолага,3430157354.0
20368.0,49.7764388,35.9600466,Ордівка,1128890504.0
20371.0,49.7705316,36.087565,Мож,5650335522.0
20377.0,49.3570526,35.6006513,Балки,3397863887.0
20379.0,49.28538,35.768328,Кегичівка,6502150978.0
20382.0,49.149898,35.8717721,Сахновщина,6528486099.0
20386.0,48.97458,36.0190212,Орілька,2140337220.0
20393.0,48.876386,36.365857,,
20394.0,48.873324,36.2580336,,
20395.0,48.9404319,36.2811466,Панютине,1421819898.0
20397.0,49.0311134,36.3294291,Герсеванівський,293208910.0
20399.0,49.1399617,36.3213909,Краснопавлівка,8568013833.0
20402.0,49.2638743,36.3067554,Біляївка,8568013770.0
20405.0,49.3823075,36.208218,Лихачове,293209125.0
20411.0,49.5908211,36.1692449,Беспалівка,7666290701.0
20420.0,49.2160489,37.3015645,Ізюм,610644672.0
20423.0,49.1310399,37.3940666,Букине,2307986414.0
20429.0,49.3770128,37.2037562,Закомельська,3399322407.0
20432.0,49.3930896,37.0370524,Савинці,6400276284.0
20435.0,49.467402,36.8629203,Балаклія,1276256916.0
20439.0,49.5884611,36.5254796,Лиман,5673291212.0
20440.0,49.544376,36.6403014,,
20444.0,49.6372608,36.4822403,,
20447.0,49.7072361,36.3702936,Зміїв,793431480.0
20456.0,49.896106,36.249984,,
20458.0,45.459,39.4716,Кореновск,10674887561.0
20459.0,45.5044,39.5476,Козырьки,1121355864.0
20460.0,45.5288,39.5667,,
20461.0,45.5809,39.6473,Выселки,616108952.0
20462.0,45.647,39.7599,Бузинка,1963223803.0
20463.0,45.701,39.8587,Бурсак,1947569885.0
20464.0,45.7492,39.9424,Газырь,1954479390.0
20465.0,45.8109,39.9922,Челбас,1949720487.0
20466.0,45.0368,39.0418,Краснодар-Сортировочный,2508873175.0
20467.0,45.0448,39.1231,Пашковская,1824007061.0
20468.0,45.0618,39.2171,,
20469.0,45.0741,39.2564,Стопятый,9372271465.0
20470.0,45.1143,39.3794,Васюринская,3128059054.0
20471.0,45.1649,39.4715,,
20472.0,45.2124,39.5584,Варилка,2592382626.0
20473.0,45.2234,39.6922,Усть-Лабинская,1705595692.0
20474.0,45.2643,39.7972,Двубратский,1561652321.0
20475.0,45.3115,39.9192,Ладожская,2014642249.0
20476.0,45.3568,40.0411,,
20477.0,45.3689,40.1803,Гречишкино,297075388.0
20478.0,45.3961,40.3027,,
20479.0,45.425,40.4346,Милованово,3719807027.0
20480.0,45.4558,40.6801,Гетмановская,1450879696.0
20481.0,45.4591,40.8407,Темижбекская,3717406610.0
20482.0,45.4452,40.9413,,
20483.0,45.4476,41.0375,Григорополисская,603355650.0
20484.0,45.4886,41.2072,Расшеватка,933801896.0
20485.0,45.4609,41.3272,,
20486.0,45.4421,41.5287,Передовая,3717431889.0
20487.0,45.4263,41.6021,,
20488.0,45.3622,41.7072,Изобильная,4010473642.0
20489.0,45.2677,41.8453,Рыздвяная,3717432691.0
20490.0,45.1339,41.9732,Палагиада,2008733422.0
20491.0,45.0555,42.0001,Ставрополь,1039396789.0
20492.0,45.0637,41.9702,,
20493.0,45.0776,41.9729,,
20494.0,45.0841,41.9654,,
20495.0,45.0902,41.9624,,
20496.0,45.1194,41.9751,,
20497.0,45.1041,42.2177,Старомарьевская,409473257.0
20498.0,45.2093,42.4168,Спицевка,409473309.0
20499.0,45.2229,42.6643,Кугуты,409473326.0
20500.0,45.3459,42.8255,Светлоград,3154361832.0
20501.0,45.4812,42.8173,,
20502.0,45.3302,42.8951,,
20504.0,45.1674,43.1791,,
20505.0,45.1261,43.2625,Мокрая Буйвола,4051916734.0
20506.0,45.1148,43.4243,Благодарное,1952413277.0
20507.0,44.9521,43.8874,Большевистская искра,4344371111.0
20508.0,45.2835,37.3546,Темрюк,296995504.0
20509.0,45.3461,36.6868,Кавказ,2468842711.0
20510.0,45.638,42.8731,Эген,3188163234.0
20511.0,45.3461,36.6868,Кавказ,2468842711.0
20512.0,45.7074,42.9172,Ипатово,989817152.0
20513.0,45.8122223,43.0521018,Дербетовка,1752796850.0
20514.0,45.8974,43.3394,Дивное,410575292.0
20515.0,46.0763,43.7762,Ульдючины,1403337587.0
20516.0,46.3106,43.9838,,
20517.0,46.324,44.0204,,
20518.0,46.3276,44.2825,Элиста,2002961380.0
20519.0,45.03675,39.04211,Краснодар-Сортировочный,2508873175.0
20520.0,45.054377,38.987018,Краснодар II,346134733.0
20521.0,45.628961,38.95155,Тимашевская-1,8957004284.0
20522.0,45.231549,38.143741,Протока,8957004521.0
20523.0,44.91156,38.001544,Крымская,10671626134.0
20524.0,45.3985,40.6517,Гирей,1983583273.0
20525.0,45.3598,40.6997,Гулькевичи,1216509637.0
20526.0,45.3226,40.746,,
20527.0,45.296,40.7772,,
20528.0,45.2768,40.7995,,
20529.0,45.2457,40.836,Отрадо-Кубанская,676546265.0
20530.0,45.2162,40.8703,,
20531.0,45.1888,40.9021,,
20532.0,45.1711,40.9225,,
20533.0,45.1242,40.9768,Кубанская,9369474744.0
20534.0,45.0602,41.0506,,
20535.0,45.0317,41.0831,,
20536.0,44.2132,43.1415,Минеральные Воды,10671217761.0
20537.0,44.2103,43.1964,,
20538.0,44.2183,43.2231,,
20539.0,44.2247,43.2645,,
20540.0,44.2152,43.3164,,
20541.0,44.9983,41.1246,Армавир-Ростовский,1590846228.0
20542.0,44.9412,41.2034,,
20543.0,44.9226,41.2268,,
20544.0,44.8974,41.2588,,
20545.0,45.0019,41.0832,Армавир-Туапсинский,1590887385.0
20546.0,44.8427,41.3304,Коноково,1835726481.0
20547.0,44.8115,41.4014,,
20548.0,44.791,41.4684,,
20549.0,44.7849,41.4888,,
20550.0,44.768,41.5443,,
20551.0,44.75,41.6037,Овечка,3717325131.0
20552.0,44.734,41.656,,
20553.0,44.71,41.7351,,
20554.0,44.6862,41.801,,
20555.0,44.6782,41.8235,Богословская,9744904797.0
20556.0,44.6562,41.8762,,
20557.0,44.6264,41.9134,Зеленчук,3420120200.0
20558.0,44.6118,41.9143,,
20559.0,44.5937,41.9261,,
20560.0,44.5641,41.9247,,
20561.0,44.5343,41.9245,,
20562.0,44.4891,41.9203,,
20563.0,44.4396,41.9141,Ураковская,962186558.0
20564.0,44.3964,41.9364,,
20565.0,44.3756,41.9597,Эркен-Шахар,976731190.0
20566.0,44.3144,42.0247,,
20567.0,44.3018,42.0379,,
20568.0,44.2375,42.0688,Черкесск,961530963.0
20569.0,44.2041,42.0627,,
20570.0,44.1512,42.0272,Абазинка,1403553078.0
20571.0,44.1246,42.0039,,
20572.0,44.1146,41.9936,,
20573.0,44.0928,41.9824,Джегута,5798216072.0
20574.0,44.6278,42.0154,,
20575.0,44.6265,42.03,,
20576.0,44.6188,42.0643,,
20577.0,44.6085,42.0925,,
20578.0,55.787,38.4608,Электросталь,639030925.0
20579.0,55.8012,38.4546,,
20580.0,55.8507,38.4435,Ногинск,11223481854.0
20581.0,55.8732,38.4677,,
20582.0,55.7758,38.6748,Павловский Посад,8312960731.0
20583.0,55.7558,38.7778,,
20584.0,55.7744,38.7002,,
20585.0,55.7935,38.7193,,
20586.0,55.8648,38.7835,,
20587.0,55.8833,38.7874,Электрогорск,1906706094.0
20588.0,55.748,38.8533,Дрезна,900759993.0
20589.0,55.7613,38.9315,,
20590.0,55.8691,39.1034,Усад,4741861529.0
20591.0,55.8807,39.1628,,
20592.0,55.8916,39.2166,Покров,301066407.0
20593.0,55.9047,39.2821,,
20594.0,55.9095,39.3221,,
20595.0,55.9182,39.3944,,
20596.0,55.7109,38.9463,Дулёво,11223558073.0
20597.0,55.6467,38.8886,,
20598.0,55.6109,38.8794,Давыдово,2005873624.0
20599.0,55.5732,38.9232,Куровская,2007383838.0
20600.0,55.5656,39.0323,,
20601.0,55.5537,38.877,Нерская,2005873632.0
20602.0,55.5713,38.9513,,
20603.0,55.5597,39.1141,Авсюнино,2933238684.0
20604.0,55.5695,39.2219,,
20605.0,55.5725,39.3033,,
20606.0,55.5728,39.4082,,
20607.0,55.5731,39.5211,Шатура,1994609856.0
20608.0,55.5653,39.6006,,
20609.0,55.5594,39.6877,Кривандино,314800929.0
20610.0,55.5646,39.7983,,
20611.0,55.474,39.6594,,
20612.0,55.4006,39.6734,,
20613.0,55.3333,39.6449,,
20614.0,55.2635,39.6496,,
20615.0,55.2245,39.6632,,
20616.0,55.1898,39.6207,,
20617.0,55.1463,39.5572,Рязановка,11211041122.0
20618.0,55.5652,39.861,,
20619.0,55.5424,40.0048,Черусти,4804294316.0
20620.0,55.4441,38.9433,,
20621.0,55.3909,39.0093,,
20623.0,55.4103,38.8092,Берендино,451997524.0
20624.0,55.3548,38.7341,,
20625.0,55.4782,38.9171,Ильинский Погост,2005873629.0
20626.0,55.3746,39.0313,Егорьевск I,3498765488.0
20627.0,55.3401,38.8115,,
20628.0,55.2831,38.7366,Шиферная,1989061182.0
20629.0,55.2704,38.7441,,
20630.0,55.251,38.7555,,
20631.0,55.2152,38.7719,Пески,1987909698.0
20632.0,55.1905,38.7791,,
20633.0,55.1437,38.7872,,
20634.0,55.1168,38.7854,,
20635.0,55.0997,38.7811,,
20636.0,55.0861,38.8052,Голутвин,208676751.0
20637.0,55.0744,38.7996,,
20638.0,55.0703,38.7549,6 км,617631269.0
20639.0,55.0645,38.7258,,
20640.0,55.0702,38.6854,,
20641.0,55.0619,38.6566,,
20642.0,55.0313,38.6224,,
20643.0,55.0127,38.615,Карасёво,2615881446.0
20644.0,54.9868,38.606,,
20645.0,54.9464,38.582,,
20646.0,54.9243,38.5561,30 км,11215983399.0
20647.0,54.8619,38.5394,,
20648.0,54.861,38.5672,Озёры,1037252949.0
20649.0,55.0649,38.8511,Щурово,253463302.0
20650.0,55.0386,38.8986,,
20651.0,55.0265,38.9183,,
20652.0,55.0124,38.9775,,
20653.0,54.9825,39.042,Луховицы,271834573.0
20654.0,54.9737,39.1155,,
20655.0,54.9562,39.1755,Подлипки,340071653.0
20656.0,54.9319,38.9937,,
20657.0,54.8956,38.9678,,
20658.0,54.8706,38.95,,
20659.0,54.8388,38.9302,,
20660.0,54.7677,38.8826,Зарайск,1042512214.0
20661.0,54.9162,39.2582,Фруктовая,208677806.0
20662.0,54.8799,39.3267,Алпатьево,2719878468.0
20663.0,54.8516,39.3964,,
20664.0,54.8214,39.4481,Дивово,2016410233.0
20665.0,54.7683,39.4748,,
20666.0,55.9148,37.7615,Мытищи,316109463.0
20667.0,55.9322,37.7822,,
20668.0,55.9475,37.7996,,
20669.0,55.9622,37.8088,,
20670.0,55.9786,37.819,,
20671.0,55.995,37.8292,,
20672.0,55.9367,37.7672,,
20673.0,55.9573,37.7597,,
20674.0,55.9767,37.7255,,
20675.0,55.9254,37.8164,Подлипки-Дачные,316978213.0
20676.0,55.9262,37.861,Болшево,316978214.0
20677.0,55.9249,37.8919,,
20678.0,55.9265,37.9162,,
20679.0,55.9469,37.861,,
20680.0,55.963,37.8786,Зелёный Бор,7880631948.0
20681.0,55.9617,37.9083,,
20682.0,55.9648,37.9393,Ивантеевка,321662941.0
20683.0,55.9682,37.9619,,
20684.0,55.9633,38.0303,Фрязино-Товарная,316103455.0
20685.0,55.9272,37.9458,Соколовская,316982596.0
20686.0,55.9191,37.9739,,
20687.0,55.9094,38.0087,Щёлково,696838947.0
20688.0,55.9063,38.0363,,
20689.0,55.8972,38.0631,Чкаловская,7503127482.0
20690.0,55.8826,38.0836,,
20691.0,55.8703,38.1031,,
20692.0,55.8614,38.1351,,
20693.0,55.8436,38.1975,Монино,676636855.0
20694.0,55.8127,38.2345,,
20695.0,55.7797,38.2735,,
20696.0,55.7544,38.3634,,
20697.0,56.0128,37.8397,Пушкино,270332134.0
20698.0,56.0403,37.8545,,
20699.0,56.065,37.8679,,
20700.0,56.0941,37.9003,,
20701.0,56.1176,37.9183,,
20702.0,56.1358,37.9303,Софрино,327377369.0
20703.0,56.1611,37.9468,,
20704.0,56.1902,37.9659,,
20705.0,56.2142,37.9768,,
20706.0,56.2339,37.9848,,
20707.0,56.1454,37.9363,,
20708.0,56.144,37.9982,,
20709.0,56.1395,38.0527,,
20710.0,56.1155,38.0955,,
20711.0,56.1086,38.1369,Красноармейск,8372575397.0
20718.0,50.935633,28.710588,Шатрище,3376871411.0
20719.0,51.386164,28.876212,Товкачівський,2014467341.0
20720.0,50.873624,28.939317,Чоповичі,3376861634.0
20725.0,50.77459,29.295337,Малин,1977690968.0
20727.0,50.736799,29.369278,,
20728.0,50.721,29.451733,Ірша,3024045744.0
20729.0,51.470371,28.952136,Бережесть,2014467331.0
20731.0,50.291613,27.306135,Майдан-Вила,1976492996.0
20732.0,50.357053,27.395122,Радулино,2907340056.0
20734.0,50.597919,27.592796,Звягель-1,1977761950.0
20735.0,50.54911,27.657555,,
20744.0,50.430884,28.119865,Курне,2868459323.0
20752.0,51.470371,28.952136,Бережесть,2014467331.0
20753.0,50.806116,28.064994,,
20755.0,50.858724,28.197713,Ушиця,2869830867.0
20757.0,50.898524,28.292323,Омелянівка,2869830849.0
20758.0,50.915239,28.384832,,
20762.0,50.424997,27.501321,Колодянка,2907340052.0
20763.0,51.228494,27.648283,Олевськ,1408518016.0
20764.0,51.205639,27.8077,Пояски,1408518018.0
20766.0,51.155416,27.970887,Діброва-Олевська,2012911188.0
20767.0,51.117454,28.051125,Білокоровичі,4009392266.0
20772.0,51.034759,28.379532,Лугини,2014338142.0
20776.0,51.164066,28.19958,,
20781.0,51.295174,28.492396,Велідники,2014435618.0
20782.0,51.289813,28.58565,Хайчнорин,2014435625.0
20785.0,50.505921,26.271531,,
20789.0,50.458152,26.037262,Озеряни,1458098591.0
20793.0,50.386258,25.755589,Дубно,9212525414.0
20794.0,50.350943,25.700369,Кам'яниця-Волинська,268453234.0
20795.0,50.242551,25.766208,Смига,3702558279.0
20796.0,50.120977,25.709891,Кременець,1458633947.0
20797.0,50.281194,25.597444,Верба,1458494078.0
20799.0,50.222479,25.497991,Рудня-Почаївська,1458494089.0
20803.0,50.119041,25.26266,Радивилів,268452566.0
20804.0,50.073957,25.141705,Броди,3817317042.0
20806.0,50.037617,24.975383,Заболотці,1465123399.0
20808.0,49.972104,24.819638,Ожидів,1465123414.0
20811.0,51.198329,23.895629,Ягодин,1434150469.0
20813.0,51.198195,23.895897,Ягодин,1434150469.0
20814.0,51.215129,24.04291,Любомль,1434150447.0
20819.0,51.240846,24.363944,Маціїв,1434150455.0
20824.0,51.228972,24.629285,,
20825.0,50.828576,24.059338,Ізов,7954322285.0
20826.0,50.8285,24.058105,Ізов,7954322285.0
20827.0,50.862246,24.164847,Устилуг,966145761.0
20828.0,50.863792,24.260579,,
20829.0,50.638136,24.367914,Іваничі,1604695932.0
20834.0,50.843051,24.335311,Володимир,967922431.0
20835.0,50.92831,24.385416,Овадне,1434054644.0
20838.0,51.07813,24.531842,Турійськ,2924558183.0
20840.0,51.177591,24.618978,Люблинець-Волинський,8074316919.0
20847.0,49.9953045,36.002388,Шпаківка,1821990205.0
20852.0,51.1420027,34.2711546,Білопілля,2723710681.0
20853.0,51.0930235,34.3043117,Торохтяний,2723710698.0
20855.0,51.0212053,34.374762,Вири,2478815581.0
20856.0,51.0018953,34.4641348,Амбари,2478815579.0
20858.0,50.953865,34.3746693,Виринський Завод,2478815580.0
20859.0,50.9746756,34.5728951,Головашівка,465195930.0
20861.0,50.9424637,34.6704607,Торопилівка,2723710692.0
20862.0,50.9271301,34.8085324,Суми,429710014.0
20863.0,50.8952061,34.8539056,Суми-Товарна,2721137666.0
20865.0,50.862067,34.8866587,Баси,2462136219.0
20868.0,50.7919062,34.8580644,Сироватка,2462136220.0
20869.0,50.72604,34.86532,,
20870.0,50.7735952,34.7640435,Низи,2458493881.0
20871.0,50.6509491,34.8773497,Боромля,2143558885.0
20880.0,50.5691508,34.4909165,Лебединська,2154195765.0
20882.0,50.4819089,34.9685143,Тростянець-Смородине,2086357606.0
20887.0,50.3434204,35.1349108,Кириківка,1392900779.0
20891.0,50.317454,34.9165496,Охтирка,2457409409.0
20892.0,50.2304359,35.3091553,Куп'єваха,2457409418.0
20893.0,50.1777083,35.3748606,Губарівка,3887303035.0
20895.0,50.1563816,35.4901161,Богодухів,8023195597.0
20899.0,50.140681,35.3671657,Гути,3887309338.0
20900.0,50.0896034,35.7009912,Максимівка,1991784346.0
20905.0,50.0077195,35.7641432,Мерчик,1935640834.0
20911.0,49.1708314,33.7540747,Галещина,1950718741.0
20914.0,49.2368194,33.9005619,Ганнівка,1950749001.0
20917.0,49.2307042,34.1036723,Кобеляки,2649840342.0
20920.0,49.25939,34.268757,Ліщинівка,2649939089.0
20924.0,49.328664,34.406221,Нові Санжари,1950749011.0
20927.0,49.3962063,34.5194339,Мала Перещепинська,1950756367.0
20937.0,49.946353,33.470162,Кибинці,2883374022.0
20939.0,49.949236,33.6299933,Миргород,2420805814.0
20941.0,49.9122851,33.8232524,Гоголеве,335568677.0
20944.0,49.8152047,33.8831981,Яреськи,2875754729.0
20946.0,49.7295368,33.981942,Сагайдак,7673863798.0
20949.0,49.6372958,34.1405043,Решетилівка,1683950411.0
20951.0,49.6256758,34.2740216,Уманцівка,3394198331.0
20953.0,49.6080264,34.3505386,Абазівка,1922597474.0
20955.0,49.5894268,34.4757159,Супрунівка,3394203044.0
20956.0,49.6035227,34.5254901,Полтава-Київська,719596870.0
20963.0,49.6155076,34.6268683,Вакулинці,3345061593.0
20964.0,49.5821064,34.5949167,Полтава-Південна,2635512475.0
20965.0,49.565833,34.601022,,
20972.0,49.659133,34.790779,Божкове,1955868313.0
20979.0,44.5894,42.1557,,
20980.0,44.578,42.1944,,
20981.0,44.5754,42.2114,Киан,1827922771.0
20982.0,44.5579,42.2757,,
20983.0,44.4552,42.499,Курсавка,991256222.0
20984.0,44.486,42.4169,,
20985.0,44.4908,42.4056,,
20986.0,44.5095,42.3617,,
20987.0,44.5305,42.3156,,
20988.0,44.4478,42.5385,,
20989.0,44.4442,42.5719,,
20990.0,44.4369,42.6107,,
20991.0,44.4204,42.698,,
20992.0,44.4076,42.729,Нагутская,5795561041.0
20993.0,44.3819,42.7904,,
20994.0,44.3581,42.8438,,
20995.0,44.3279,42.891,,
20996.0,44.3101,42.9202,Суворовская,5795480205.0
20997.0,44.2841,42.9605,,
20998.0,44.2557,43.0134,,
20999.0,44.2439,43.0592,,
21000.0,44.1309,43.0263,Железноводск,2734176146.0
21001.0,44.1277,43.0551,,
21002.0,44.101,43.0828,,
21003.0,44.1203,43.0769,Бештау,269972276.0
21004.0,44.1391,43.1256,,
21005.0,44.1735,43.1334,,
21006.0,44.0804,43.0803,,
21007.0,44.0626,43.0645,Лермонтовский,1027689775.0
21008.0,44.0377,43.0548,Пятигорск,459022384.0
21009.0,44.045,43.0157,,
21010.0,44.0502,42.9955,Скачки,1108805911.0
21011.0,44.0559,42.9104,Золотушка,1532535906.0
21012.0,44.0489,42.8554,Ессентуки,388171766.0
21013.0,44.0167,42.8155,,
21014.0,43.9615,42.7713,Подкумок,3374667933.0
21015.0,43.9227,42.7246,Минутка,931178792.0
21016.0,43.9014,42.7206,Кисловодск,4530062227.0
21017.0,43.4019,39.993,Весёлое,461889443.0
21018.0,43.4019,39.993,Весёлое,461889443.0
21019.0,43.4682,39.8945,,
21020.0,43.4962,39.8822,,
21021.0,43.512,39.8637,Хоста,6418277518.0
21022.0,43.5443,39.7896,Мацеста,344812159.0
21023.0,43.5634,39.7519,,
21024.0,43.5914,39.7288,Сочи,6418280615.0
21025.0,43.6291,39.6928,,
21026.0,43.6422,39.6726,,
21027.0,43.6534,39.6476,Дагомыс,290721002.0
21028.0,43.6595,39.6271,,
21029.0,43.6799,39.5997,,
21030.0,43.6992,39.5873,Лоо,10673409971.0
21031.0,43.7162,39.5654,,
21033.0,43.7473,39.5234,,
21034.0,44.1089,39.0955,Туапсе-Сортировочная,947055569.0
21035.0,43.761,39.5052,Якорная Щель,483413885.0
21036.0,43.7838,39.4686,,
21037.0,43.7969,39.4566,,
21038.0,43.8406,39.4137,Чемитоквадже,483413878.0
21039.0,43.8565,39.3991,,
21040.0,43.8647,39.3896,,
21041.0,43.8827,39.3656,,
21042.0,43.9148,39.3207,Лазаревская,290718886.0
21043.0,43.9408,39.297,,
21044.0,43.9554,39.2679,,
21045.0,43.9666,39.2548,Водопадный,772657599.0
21046.0,43.9769,39.2401,,
21047.0,43.9829,39.2247,,
21048.0,43.9919,39.2116,,
21049.0,43.999,39.1958,,
21050.0,44.0082,39.1788,,
21051.0,44.0313,39.144,Шепси,1029787841.0
21052.0,44.0191,39.159,,
21053.0,44.0495,39.1259,,
21054.0,44.059,39.1151,,
21055.0,44.0643,39.1079,,
21056.0,44.0754,39.097,,
21057.0,44.0976,39.0836,Туапсе-Пассажирская,8108071598.0
21058.0,44.1089,39.0955,Туапсе-Сортировочная,947055569.0
21059.0,44.1089,39.0955,Туапсе-Сортировочная,947055569.0
21060.0,44.1089,39.0954,Туапсе-Сортировочная,947055569.0
21061.0,44.1427,39.1764,Греческий,279731812.0
21062.0,44.1658,39.2015,,
21063.0,44.1571,39.1812,,
21064.0,44.1857,39.2423,Кривенковская,7320343262.0
21065.0,44.2539,39.2496,Индюк,340057757.0
21066.0,44.2814,39.2775,Гойтх,340057760.0
21067.0,44.3052,39.2965,,
21068.0,44.3199,39.3362,Пшиш,340057771.0
21069.0,44.3673,39.3415,Навагинская,340057774.0
21070.0,44.4052,39.4099,Куринский,3717480840.0
21071.0,44.4366,39.477,Хадыженская,1595821420.0
21072.0,44.4868,39.4862,Кабардинская,1876795247.0
21073.0,44.5489,39.5384,Николенково,1876795261.0
21074.0,44.6107,39.6222,Тверская,1334652462.0
21075.0,44.6756,39.6794,Комсомольская,1263213599.0
21076.0,44.693,39.7233,,
21077.0,44.7183,39.7816,Пшехская,1835750091.0
21078.0,44.576,39.7028,Ерик,296915149.0
21079.0,44.5399,39.6978,,
21080.0,44.4742,39.7253,Апшеронская,2017017973.0
21081.0,44.7527,39.894,Белореченская,346230537.0
21082.0,44.805,39.9583,Гончарка,1399431080.0
21083.0,44.6907,39.9811,Ханская,359004966.0
21084.0,44.6229,40.1081,Майкоп,359005322.0
21085.0,44.5971,40.1322,,
21086.0,44.5446,40.1484,,
21087.0,44.5294740100112,40.1572330913544,,
21088.0,44.5041,40.1523,Тульская,1879018021.0
21089.0,44.469,40.1734,,
21090.0,44.4075,40.1854,,
21091.0,44.3881,40.1896,,
21092.0,44.3619,40.1931,,
21093.0,44.3132,40.1928,,
21094.0,44.2919,40.184,Хаджох,1138833737.0
21095.0,44.8435,40.0938,Гиагинская,1399430952.0
21096.0,44.8885,40.2273,,
21097.0,44.9028,40.3594,Дондуковская,1399428744.0
21098.0,44.8949,40.4921,Кошехабль,2009117886.0
21099.0,44.9004,40.4204,,
21100.0,44.9098,40.5916,Курганная,1457631093.0
21101.0,44.9342,40.7335,,
21102.0,44.9416,40.7868,,
21103.0,44.7693,40.6756,,
21104.0,44.8221,40.651,,
21105.0,56.2566,37.9961,Хотьково,327377263.0
21106.0,56.2833,38.0779,,
21107.0,56.3019,38.1372,Сергиев Посад,265770343.0
21108.0,56.3441,38.202,,
21109.0,56.3698,38.2285,,
21110.0,56.3854,38.2703,,
21111.0,56.2926,37.7818,Костино,281752116.0
21112.0,56.2936,37.8222,,
21113.0,56.298,37.9426,Желтиково,9085061671.0
21114.0,56.3244,38.0338,,
21115.0,56.3434,38.0712,,
21116.0,56.344,38.1259,,
21117.0,56.3594,38.1767,Наугольный,11242240484.0
21118.0,56.3921,38.3067,Бужаниново,265769931.0
21119.0,56.3959,38.373,,
21120.0,56.3835,38.459,Арсаки,1987281811.0
21121.0,56.3789,38.5875,Струнино,321975372.0
21122.0,56.3982,38.7041,Александров-1,321975369.0
21123.0,56.3722,38.6916,Александров-2,10580305917.0
21124.0,56.3188,38.6951,,
21125.0,56.2831,38.72,,
21126.0,56.267,38.7898,Бельково,5623098445.0
21127.0,56.2083,38.8268,,
21128.0,56.1514,38.8457,Киржач,11243841455.0
21129.0,56.0724,38.8477,,
21130.0,56.0407,38.8672,,
21131.0,56.0004,38.911,,
21132.0,55.9637,38.9657,,
21133.0,55.9511,38.996,,
21134.0,55.886,39.0026,,
21135.0,55.933,39.0034,,
21136.0,55.8507,39.0224,Поточино,403751054.0
21137.0,55.9044,37.5383,Марк,1994411919.0
21138.0,55.9244,37.5279,,
21139.0,55.94,37.52,,
21140.0,55.9526,37.5124,,
21141.0,55.9709,37.5046,,
21142.0,55.9838,37.4988,,
21143.0,56.0133,37.4849,Лобня,143411800.0
21144.0,56.0278,37.4861,,
21145.0,56.0489,37.4926,,
21146.0,56.0744,37.4958,,
21147.0,56.0909,37.5042,Катуар,4455082679.0
21148.0,56.1208,37.515,,
21149.0,56.1717,37.5092,Икша,268588155.0
21150.0,56.2075,37.5261,,
21151.0,56.2434,37.5118,,
21152.0,56.1387,37.4997,,
